,Unnamed: 0,ACIDS,ADDITIONAL INFORMATION,ALCOHOL,BEER TYPE,BITTERNESS,CATEGORY,CHARACTERISTICS,CLOSURE,COUNTRY,DEPOSIT,ENERGY,GRAPE,ICONS,MORE INFORMATION,NAME,PACKAGING,PRICE / LITRE,PRODUCER,PRODUCT NUMBER,REGION1,REGION2,SELECTION,SUGAR,SUPPLIER,TASTE PROFILE,VOLUME,WORT STRENGTH
8146,0,,,6.3%,"ale
(strong ale)",39.0 EBU,Beer,Ale,crown cap,England,0.1 €,60.0 Kcal / 100ml,,"game,grilled food,mutton, lamb,casseroles",,Fuller's 1845,bottle,8.3 EUR,Fuller's,716026,,,general selection,,Uniq Drinks Finland,"copper-brown,full-bodied,cloudy,strongly hopped,malt bread notes,fruity,nutty,light spice notes",0.5,15.6 °P
8147,0,4.7 g/l,,14.0%,,,Red wine,Luscious & jammy,metal screw cap,Argentina,0.1 €,80.0 Kcal / 100ml,Cabernet Sauvignon,"grilled food,beef,casseroles,mutton, lamb,metal screw cap",,Finca Flichman Caballero de la Cepa Cabernet Sauvignon 2015,bottle,13.76 EUR,Finca Flichman,6504,Mendoza,Mendoza,general selection,,Servaali,"full-bodied,tannic,blackberry jam notes,dark cherry notes,spicy,light herb notes,hint of oak",0.75,
8148,0,,,6.1%,"ale
(ipa)",53.0 EBU,Beer,Ale,crown cap,Finland,0.1 €,60.0 Kcal / 100ml,,"chicken, turkey,party wine,grilled food,game birds",,Ruosniemen Arkkitehti Black IPA,bottle,11.79 EUR,Ruosniemen Panimo,732874,,,general selection,,Ruosniemen Panimo,"black,cloudy,strongly hopped,toasted malt notes,grapefruity,ripe plum notes,cocoa bean notes,herbal notes,fresh,refreshing",0.33,15.0 °P
8149,0,,,40.0%,,,Gin and other spirits,Gin,plastic closure,Finland,0.2 €,220.0 Kcal / 100ml,,,,Silver Dry Gin plastic bottle,plastic bottle,29.7 EUR,Altia,148047,,,general selection,,Altia,"colourless,dry,sharp,juniper berry notes,coriander notes,citrus notes,hint of pepper",0.7,
8150,0,,,43.0%,,,Whisky,Smooth & fruity,metal screw cap,United States,,240.0 Kcal / 100ml,,metal screw cap,Sold in gift packaging,Jack Daniel’s Legacy Edition 1905,bottle,57.11 EUR,Brown Forman,906894,,,sale-to-order selection,,Wennerco,medium-bodied,0.7,
8151,0,,Contains quinine,0.0%,,,Non-alcoholic,Mixers,crown cap,England,0.1 €,40.0 Kcal / 100ml,,,,Fever-Tree Mediterranean Tonic Water,bottle,8.9 EUR,Fever-Tree,765693,,,general selection,95.0 g/l,Dayton,"colourless,sweet,carbonated,citrus notes,flowery,herbal notes,bitter,fresh,refreshing",0.2,
8152,0,,,46.0%,,,Whisky,Nuanced & structured,natural cork,Scotland,0.1 €,250.0 Kcal / 100ml,,,Sold in gift packaging,Inchmurrin Madeira Wood Finish Single Malt,bottle,71.27 EUR,Loch Lomond,123867,,,general selection,,Quantum Beverages,"full-bodied,copper-brown,dried fruits,citrus notes,nutty,hint of peat",0.7,
8153,0,6.0 g/l,,13.5%,,,White wine,Generous & toasty,natural cork,Italy,,80.0 Kcal / 100ml,Chardonnay,fatty fish,,Banfi Fontanelle Chardonnay 2016,bottle,33.2 EUR,Castello Banfi,910157,Tuscany,,sale-to-order selection,5.0 g/l,Amka,"dry,acidic,apricot notes,citrus notes,vanilla notes",0.75,
8154,0,5.7 g/l,,14.0%,,,Red wine,Smooth & fruity,metal screw cap,Italy,0.1 €,80.0 Kcal / 100ml,"Negroamaro,Primitivo","savoury snacks,party wine,pasta and pizza,salads, vegetarian food,metal screw cap",,Codici Negroamaro Primitivo 2016,bottle,13.17 EUR,MGM,486837,Apulia,IGT Puglia,general selection,12.0 g/l,Stella Wines,"medium-bodied,medium tannic,ripe boysenberry notes,cherry jam notes,light plum notes,chocolaty,light spice notes",0.75,
8155,0,5.7 g/l,,14.0%,,,Red wine,Smooth & fruity,metal screw cap,Italy,0.1 €,80.0 Kcal / 100ml,"Negroamaro,Primitivo","savoury snacks,party wine,pasta and pizza,salads, vegetarian food,metal screw cap",,Codici Negroamaro Primitivo 2016,bottle,13.17 EUR,MGM,486837,Apulia,IGT Puglia,general selection,12.0 g/l,Stella Wines,"medium-bodied,medium tannic,ripe boysenberry notes,cherry jam notes,light plum notes,chocolaty,light spice notes",0.75,
8156,0,5.8 g/l,,16.0%,,,Red wine,Nuanced & developed,natural cork,Italy,0.1 €,90.0 Kcal / 100ml,"Corvinone,Corvina,Rondinella,Barbera","mutton, lamb,game,meditation beverage,strong cheeses",,Guerrieri Rizzardi 3 Cru Amarone Classico 2012,bottle,50.53 EUR,Guerrieri Rizzardi,449684,The Veneto,DOCG Amarone della Valpolicella Classico,general selection,6.0 g/l,Bb Wines,"full-bodied,tannic,dark cherry notes,ripe plum notes,light fig notes,boysenberry notes,chocolaty,hint of black pepper,warm",0.375,
8157,0,,,6.0%,"speciality
(fruit beer)",9.0 EBU,Beer,Speciality,natural cork,Belgium,,80.0 Kcal / 100ml,,"sweet desserts,meditation beverage",,Liefmans Glühkriek,bottle,11.92 EUR,Brouwerij Liefmans,959983,,,sale-to-order selection,,Servaali,"bright red,medium-bodied,cloudy,with a rich head,mildly hopped,sour cherry,fruit cake notes",0.75,20.0 °P
8158,0,5.3 g/l,,14.0%,,,Red wine,Nuanced & developed,natural cork,Spain,0.1 €,80.0 Kcal / 100ml,"Cabernet Sauvignon,Samso,Garnatxa,Syrah,Merlot,Monastrell,Grenache Noir,Cabernet Franc","mutton, lamb,beef,game,casseroles",,Perelada 5 Finques Reserva 2015,bottle,22.52 EUR,Castillo Perelada,439957,Catalonia,DO Empordà,general selection,,Fine Brands,"full-bodied,tannic,blackberry notes,dark cherry notes,light fig notes,leather notes,oak notes",0.75,
8159,0,6.4 g/l,,12.5%,,,White wine,Nuanced & structured,natural cork,France,0.1 €,70.0 Kcal / 100ml,Sauvignon Blanc,"seafood,lean fish,mild cheeses,aperitif",,Domaine Franck Millet Sancerre 2018,bottle,27.84 EUR,Franck Millet,565157,Loire,AC Sancerre,general selection,2.0 g/l,Red Bev,"dry,acidic,lime notes,currant leaf notes,clementine notes,mineral notes,minerally",0.75,
8160,0,,,38.0%,,,Gin and other spirits,Aquavit,natural cork,Sweden,0.1 €,210.0 Kcal / 100ml,,"organic,local eco certificate",,Saltö Ekologisk Akvavit,bottle,46.91 EUR,Saturnus,166034,,,general selection,5.0 g/l,Astra Wines,"pale yellow,dry,sharp,fennel notes,cumin notes,myrica gale notes,hint of liquorice root",0.35,
8161,0,6.0 g/l,,12.0%,,,Sparkling wine & champagne,Nuanced & structured,natural cork,France,,70.0 Kcal / 100ml,Chardonnay,"aperitif,lean fish,clams, mussels, scallops and oysters,party wine",Sold in gift packaging,Henriot Blanc de Blancs Champagne Brut,bottle,86.52 EUR,Henriot,912927,Champagne,AC Champagne,sale-to-order selection,9.0 g/l,Winestate Oy,"brut,acidic,fruity,citrus notes,aromatic",0.75,
8162,0,,Mild alcoholic beverage,15.0%,,,Liqueur & bitter,Fruit liquers,metal screw cap,Holland,0.1 €,220.0 Kcal / 100ml,,metal screw cap,,De Kuyper Banana,bottle,25.78 EUR,De Kuyper,933792,,,sale-to-order selection,330.0 g/l,Alpha Beverages,"yellow,full-bodied,banana-like",0.5,
8163,0,4.8 g/l,,13.0%,,,Red wine,Nuanced & developed,natural cork,France,,70.0 Kcal / 100ml,Poulsard,"grilled food,chicken, turkey,tapas and antipasti",,Domaine Rolet Arbois Poulsard Vieilles Vignes 2015,bottle,33.57 EUR,Domaine Rolet,921467,Others,AC Arbois,sale-to-order selection,,Peraco,"medium-bodied,medium tannic,sour cherry,berry notes,stable notes",0.75,
8164,0,4.7 g/l,,14.0%,,,Red wine,Berried & fresh,natural cork,Chile,,80.0 Kcal / 100ml,Pinot Noir,"chicken, turkey,pork,game birds",,Montsecano Refugio Pinot Noir 2016,bottle,34.65 EUR,Montsecano,951617,Casablanca,Casablanca Valley,sale-to-order selection,2.0 g/l,Vindirekt Finland,"medium-bodied,medium tannic,aromatic,dark cherry notes,berry notes",0.75,
8165,0,4.2 g/l,,7.4%,,,Cider,British style apple cider,crown cap,England,0.1 €,60.0 Kcal / 100ml,,"mild cheeses,savoury snacks,chicken, turkey,party wine",,Thatchers Vintage Oak Aged Somerset Cider 2016,bottle,9.76 EUR,Thatcher's Cider,730386,,,general selection,45.0 g/l,Diamond Beer B.C.,"dry,golden-yellow,medium acidic,ripe apple notes,hint of lemon zest,light stable notes",0.5,
8166,0,5.5 g/l,,13.5%,,,Red wine,Nuanced & developed,natural cork,France,,80.0 Kcal / 100ml,"Merlot,Cabernet Franc","grilled food,beef,strong cheeses,game",A wooden transport packaging,Château Maison Blanche 2007,bottle,66.64 EUR,Maison Blanche,916227,Bordeaux,AC Montagne Saint Emilion,sale-to-order selection,,Muru Wines Oy,"full-bodied,tannic,leather notes,smoky notes,dark cherry notes",0.75,
8167,0,,,42.0%,,,Rum,Dark rum,other closure,Martinique,,230.0 Kcal / 100ml,,,Sold in gift packaging,Trois Rivières Triple Millesime,bottle,100.79 EUR,Distilleries Agricoles de Sainte-Luce,935297,,,sale-to-order selection,,Craft & Cask,"amber-brown,full-bodied,dry,warm,spicy,tropical fruit notes,nutty",0.7,
8168,0,5.1 g/l,,15.0%,,,Red wine,Luscious & jammy,natural cork,France,,80.0 Kcal / 100ml,"Merlot,Cabernet Sauvignon,Cabernet Franc","meditation beverage,game birds,grilled food,beef",A wooden transport packaging,Château Haut-Brion 2015,bottle,940.85 EUR,Domaine Clarence Dillon,486787,Bordeaux,AC Pessac-Léognan,limited quantity product,,Clarence Dillon Wines,"full-bodied,tannic,dark cherry notes,blackcurrant notes,blackberry notes,light blueberry notes,pencil lead notes,oak notes,balanced,elegant,long",0.75,
8169,0,,,35.0%,,,Gin and other spirits,Tequila,metal screw cap,Mexico,0.1 €,200.0 Kcal / 100ml,,metal screw cap,,San José Silver Tequila,bottle,35.54 EUR,MBWS,917727,,,general selection,,Arcus Finland,"colourless,dry,sharp,tropical fruit notes,citrus notes,hint of smoke",0.7,
8170,0,,,42.0%,,,Liqueur & bitter,Herbal liquers,metal screw cap,Germany,0.1 €,310.0 Kcal / 100ml,,metal screw cap,,Killepitsch,bottle,39.43 EUR,Likörfabrik Peter Busch,112544,,,general selection,190.0 g/l,Craft & Cask,"mahogany-brown,full-bodied,warm,rich herb notes,hint of dried fruits,hint of citrus,spicy,rich,full-bodied",0.35,
8171,0,4.5 g/l,,13.0%,,,Red wine,Luscious & jammy,natural cork,France,0.1 €,70.0 Kcal / 100ml,"Cabernet Sauvignon,Merlot,Cabernet Franc","casseroles,beef,spicy and meaty sausages,strong cheeses",,Château Fontesteau 2012,bottle,24.4 EUR,Château Fontesteau,437497,Bordeaux,AC Haut-Médoc,general selection,,Astra Wines,"full-bodied,medium tannic,ripe cranberry notes,sour cherry,light fig notes,spicy,hint of oak",0.75,
8172,0,4.5 g/l,,13.0%,,,Red wine,Luscious & jammy,natural cork,France,0.1 €,70.0 Kcal / 100ml,"Cabernet Sauvignon,Merlot,Cabernet Franc","casseroles,beef,spicy and meaty sausages,strong cheeses",,Château Fontesteau 2012,bottle,24.4 EUR,Château Fontesteau,437497,Bordeaux,AC Haut-Médoc,general selection,,Astra Wines,"full-bodied,medium tannic,ripe cranberry notes,sour cherry,light fig notes,spicy,hint of oak",0.75,
8173,0,5.3 g/l,,13.0%,,,Red wine,Nuanced & developed,natural cork,Italy,0.1 €,70.0 Kcal / 100ml,"Corvina,Rondinella,Molinara","mutton, lamb,pork,mushrooms,strong cheeses",,Masi Campofiorin 2015,bottle,19.85 EUR,Masi Agricola,6364,The Veneto,IGT Rosso del Veronese,general selection,,Winestate,"medium-bodied,medium tannic,fig notes,redcurrant notes,cranberry notes,light leather notes,herbal notes",0.75,
8174,0,,,40.0%,,,Cognacs,Cognac vsop,metal screw cap,France,0.1 €,230.0 Kcal / 100ml,,metal screw cap,,Le Sanglier VSOP,bottle,54.07 EUR,Fauconnier,966,,AC Cognac,general selection,12.0 g/l,Uniq Drinks Finland,"golden-yellow,medium full bodied,rather aged,sharp,fruity,caramel notes,hint of citrus,spicy",0.7,
8175,0,6.3 g/l,,14.0%,,,Red wine,Luscious & jammy,,South Africa,,80.0 Kcal / 100ml,"Shiraz,Ruby Cabernet","grilled food,pork,mild sausages,savoury snacks",,Rain Dance Shiraz Ruby Cabernet bag-in-box,bag-in-box,9.53 EUR,Namaqua Wines,420938,Others,Western Cape,general selection,1.0 g/l,Pernod Ricard,"medium-bodied,medium tannic,dark cherry notes,cranberry notes,spicy,smoky notes",3.0,
8176,0,3.7 g/l,,13.5%,,,Red wine,Nuanced & developed,natural cork,Lebanon,0.1 €,80.0 Kcal / 100ml,"Cabernet Sauvignon,Merlot,Petit Verdot","strong cheeses,beef,game,mutton, lamb",,Château Ksara 2015,bottle,33.07 EUR,Château Ksara,906157,,Bekaa Valley,sale-to-order selection,2.0 g/l,Vinetum,"full-bodied,tannic,berry notes,spicy,leather notes",0.75,
8177,0,3.7 g/l,,13.5%,,,Red wine,Nuanced & developed,natural cork,Lebanon,0.1 €,80.0 Kcal / 100ml,"Cabernet Sauvignon,Merlot,Petit Verdot","strong cheeses,beef,game,mutton, lamb",,Château Ksara 2015,bottle,33.07 EUR,Château Ksara,906157,,Bekaa Valley,sale-to-order selection,2.0 g/l,Vinetum,"full-bodied,tannic,berry notes,spicy,leather notes",0.75,
8178,0,5.4 g/l,,13.5%,,,Red wine,Nuanced & developed,natural cork,Spain,0.1 €,80.0 Kcal / 100ml,"Tempranillo,Graciano,Mazuelo","beef,game,mutton, lamb,strong cheeses",,Faustino I Gran Reserva 2005,bottle,37.07 EUR,Bodegas Faustino,5423,La Rioja,DOCa Rioja,general selection,,Alpha Beverages,"full-bodied,medium tannic,sour cherry,ripe cranberry notes,fig notes,date notes,light leather notes,hint of liquorice,oak notes",0.75,
8179,0,5.6 g/l,,14.0%,,,Red wine,Luscious & jammy,metal screw cap,South Africa,,80.0 Kcal / 100ml,"Cabernet Sauvignon,Malbec,Syrah","grilled food,beef,strong cheeses,pasta and pizza,metal screw cap",,Bellingham Big Oak Red 2015,bottle,17.99 EUR,Bellingham,943845,Coastal Region,,sale-to-order selection,7.0 g/l,Social Wines,"medium-bodied,medium tannic,cherry notes,chocolaty,oak notes",0.75,
8180,0,5.4 g/l,,15.0%,,,Red wine,Robust & powerful,natural cork,Chile,,80.0 Kcal / 100ml,"Cabernet Sauvignon,Syrah,Petit Verdot,Malbec,Cabernet Franc","strong cheeses,beef,game,local eco certificate",,Tarapacá Gran Reserva Etiqueta Azul 2014,bottle,58.24 EUR,Viña Tarapacá,931467,Maipo,DO Valle Del Maipo,sale-to-order selection,3.0 g/l,Wennerco,"full-bodied,tannic,ripe plum notes,spicy,cherry notes",0.75,
8181,0,4.8 g/l,,14.0%,,,Red wine,Luscious & jammy,natural cork,South Africa,0.1 €,80.0 Kcal / 100ml,"Cabernet Sauvignon,Merlot,Cabernet Franc","beef,mutton, lamb,casseroles,mild cheeses",,Neethlingshof 2015,bottle,17.17 EUR,Neethlingshof Estate,427767,Coastal Region,WO Stellenbosch,general selection,1.0 g/l,Nordalco,"full-bodied,tannic,dark cherry notes,blackberry notes,cranberry notes,herbal notes",0.75,
8182,0,5.8 g/l,,12.5%,,,White wine,Crisp & fruity,natural cork,Italy,,70.0 Kcal / 100ml,Pinot Grigio,"salads, vegetarian food,seafood,lean fish",,Santa Margherita Pinot Grigio 2017,bottle,22.65 EUR,Santa Margerita,943907,The Veneto,DOC Valdadige,sale-to-order selection,1.0 g/l,Tampereen Viinitukku,"dry,acidic,pineapple notes,apple notes,citrus notes",0.75,
8183,0,,,5.3%,"wheat beer
(hefeweizen)",16.0 EBU,Beer,Wheat beer,crown cap,Germany,0.1 €,50.0 Kcal / 100ml,,"seafood,lean fish,salads, vegetarian food,mild cheeses",,Krombacher Weizen,bottle,7.36 EUR,Krombacher Brauerei,959106,,,sale-to-order selection,,Brew Seeker,"amber-yellow,medium-bodied,cloudy,with a rich head,mildly hopped,grainy notes,fruity",0.5,12.2 °P
8184,0,,,40.0%,,,Whisky,Light & grainy notes,metal screw cap,Scotland,0.1 €,220.0 Kcal / 100ml,,metal screw cap,,Label 5,bottle,32.36 EUR,First Blending Company,117336,,,general selection,,Norex Selected Brands,"medium-bodied,straw-yellow,hint of smoke,sweet grain notes,light spice notes",0.5,
8185,0,3.2 g/l,,13.5%,,,Red wine,Luscious & jammy,natural cork,Chile,,80.0 Kcal / 100ml,Carmenère,"mutton, lamb,beef,grilled food,pork",,Puerto Viejo Reserve Carménère 2017,bottle,18.81 EUR,Viña Requingua,932277,Curicó,Valle de Curicó,sale-to-order selection,2.0 g/l,BBWines Oy,"full-bodied,medium tannic,berry notes,spicy,aromatic",0.75,
8186,0,6.8 g/l,,13.0%,,,White wine,Nuanced & structured,natural cork,Greece,0.1 €,70.0 Kcal / 100ml,Malagousia,"salads, vegetarian food,lean fish,seafood,chicken, turkey",,Alpha Estate Malagouzia Turtles Vineyard 2016,bottle,20.45 EUR,Alpha Estate,542427,,PGI Florina,general selection,,Gavrielides,"dry,acidic,nectarine notes,lime notes,hint of asparagus,minty,minty notes,light spice notes",0.75,
8187,0,5.0 g/l,,13.5%,,,Red wine,Nuanced & developed,natural cork,Italy,,80.0 Kcal / 100ml,Sangiovese,"grilled food,mutton, lamb,mild cheeses,beef",,Tenuta Muròla Camà 2013,bottle,22.01 EUR,Tenuta Muròla,918592,The Marches,IGT Marche,sale-to-order selection,3.0 g/l,Compet,"medium-bodied,medium tannic,aromatic,cherry notes,spicy",0.75,
8188,0,,,40.0%,,,Whisky,Fruity & aromatic,metal screw cap,United States,0.1 €,220.0 Kcal / 100ml,,metal screw cap,,Jim Beam Rye,bottle,48.27 EUR,James B. Beam,173387,,Kentucky Straight Rye Whiskey,general selection,,Edrington Finland,"medium-bodied,golden brown,amber,saccharine and grainy,hint of banana,light vanilla notes",0.7,
8189,0,,,40.0%,,,Whisky,Nuanced & structured,metal screw cap,Scotland,0.1 €,220.0 Kcal / 100ml,,metal screw cap,,Johnnie Walker Blenders' Batch Red Rye Finish,bottle,42.7 EUR,John Walker & Sons,188927,,,general selection,,Hartwall,"medium-bodied,golden-yellow,fruity,hint of citrus,hint of cream toffee,spicy",0.7,
8190,0,6.3 g/l,,14.5%,,,Red wine,Luscious & jammy,natural cork,Italy,,80.0 Kcal / 100ml,Barbera,"game birds,tapas and antipasti",,Conterno Fantino Vignota Barbera d'Alba 2017,bottle,33.99 EUR,Az.Agr. Conterno Fantino,946907,Piedmont,DOC Barbera d'Alba,sale-to-order selection,1.0 g/l,Tampereen Viinitukku,"full-bodied,medium tannic,aromatic,berry notes,mocha notes",0.75,
8191,0,4.9 g/l,,11.5%,,,Sparkling wine & champagne,Crisp & fruity,natural cork,Greece,0.1 €,70.0 Kcal / 100ml,Xynomavro,"chicken, turkey,fatty fish,aperitif",,Kir-Yianni Akakies Sparkling Sec 2017,bottle,22.51 EUR,Kir-Yianni Estate,937497,,,sale-to-order selection,18.0 g/l,Vindirekt Finland,"medium dry,acidic,fruity,aromatic,long,rosé",0.75,
8192,0,4.9 g/l,,11.5%,,,Sparkling wine & champagne,Crisp & fruity,natural cork,Greece,0.1 €,70.0 Kcal / 100ml,Xynomavro,"chicken, turkey,fatty fish,aperitif",,Kir-Yianni Akakies Sparkling Sec 2017,bottle,22.51 EUR,Kir-Yianni Estate,937497,,,sale-to-order selection,18.0 g/l,Vindirekt Finland,"medium dry,acidic,fruity,aromatic,long,rosé",0.75,
8193,0,6.0 g/l,,11.5%,,,White wine,Nuanced & structured,,France,,70.0 Kcal / 100ml,Sauvignon Blanc,"salads, vegetarian food,fatty fish,party wine,chicken, turkey",,Les Fumées Blanches Sauvignon Blanc 2018 bag-in-box,bag-in-box,11.66 EUR,François Lurton,560638,Others,Vin de France,general selection,3.0 g/l,Winestate,"dry,acidic,gooseberry notes,currant notes,passion fruit notes,light herb notes",3.0,
8194,0,4.0 g/l,,13.5%,,,White wine,Crisp & fruity,metal screw cap,Chile,,80.0 Kcal / 100ml,"Sauvignon Blanc,Sémillon,Sauvignon Gris","party wine,clams, mussels, scallops and oysters,seafood,metal screw cap",,Lapostolle Grand Selection Sauvignon Blanc 2016,bottle,20.61 EUR,Lapostolle Wines Spa,907347,Rapel,Valle del Rapel,sale-to-order selection,1.0 g/l,Tampereen Viinitukku,"dry,medium acidic,citrus notes,tropical fruit notes,spicy",0.75,
8195,0,,,43.0%,,,Whisky,,other closure,Scotland,,240.0 Kcal / 100ml,,,,The Macallan No. 6 Decanter Single Malt,bottle,4 571.41 EUR,The Macallan Distillery,933227,,Speyside,sale-to-order selection,,Edrington Finland,,0.7,
8196,0,,,39.0%,,,Vodka & spirit,Vodka,plastic closure,Finland,0.2 €,220.0 Kcal / 100ml,,,,Tapio Viina plastic bottle,plastic bottle,26.96 EUR,Pernod Ricard Finland,104527,,,general selection,3.0 g/l,Pernod Ricard,"colourless,warm,neutral",0.7,
8197,0,,,40.0%,,,Whisky,Fruity & aromatic,metal screw cap,Scotland,0.1 €,220.0 Kcal / 100ml,,metal screw cap,,Whyte & Mackay,bottle,38.84 EUR,Whyte & Mackay,199507,,,general selection,,Interbrands Wines & Spirits,"medium-bodied,yellowy brown,tawny",0.7,
8198,0,7.3 g/l,,12.0%,,,Sparkling wine & champagne,Nuanced & structured,natural cork,France,,70.0 Kcal / 100ml,Chardonnay,"aperitif,seafood,clams, mussels, scallops and oysters,lean fish",,Bauget-Jouette Blanc de Blancs Millésimé Champagne 2010,bottle,81.64 EUR,Champagne Bauget-Jouette,907117,Champagne,AC Champagne,sale-to-order selection,7.0 g/l,Edge Wine Finland,"dry,acidic,brioche notes,elegant,citrus notes",0.75,
8199,0,,,40.0%,,,Vodka & spirit,Flavoured vodka,metal screw cap,Finland,0.1 €,230.0 Kcal / 100ml,,metal screw cap,Sold in gift packaging. Sold in gift packaging,Marskin Ryyppy,bottle,43.2 EUR,Lignell & Piispanen,412,,,general selection,3.0 g/l,Lignell & Piispanen,"colourless,soft,smooth,spicy,light herb notes,hint of sour orange,balanced,elegant",0.5,
8200,0,4.4 g/l,,12.5%,,,Sparkling wine & champagne,Nuanced & structured,natural cork,France,,70.0 Kcal / 100ml,,"aperitif,fatty fish,seafood,party wine",A wooden transport packaging,"Taittinger Réserve Champagne Brut, Metuselah",bottle,74.98 EUR,Taittinger,577978,Champagne,AC Champagne,limited quantity product,10.0 g/l,Hedon,"brut,acidic,citrus notes,orange peel notes,hint of yellow plum,mineral notes,minerally,light baked notes,balanced,long",6.0,
8201,0,4.9 g/l,,13.5%,,,Red wine,Luscious & jammy,natural cork,Portugal,,80.0 Kcal / 100ml,"Touriga Nacional,Touriga Franca,Tinta Roriz","tapas and antipasti,beef,mild cheeses,pork",,Churchill's Estates Tinto 2015,bottle,26.56 EUR,Churchill Graham,404457,,DOC Douro,general selection,,Red Bev,"full-bodied,tannic,blackberry notes,ripe plum notes,blackcurrant notes,light baked notes,hint of olive,spicy",0.75,
8202,0,5.9 g/l,,12.5%,,,White wine,Nuanced & structured,metal screw cap,Australia,0.1 €,70.0 Kcal / 100ml,"Chardonnay,Sauvignon Blanc","blini,savoury snacks,salads, vegetarian food,fatty fish,metal screw cap",,Hardys Crest Chardonnay Sauvignon Blanc 2017,bottle,15.19 EUR,Thomas Hardy & Sons,957257,Others,South Eastern Australia,sale-to-order selection,4.0 g/l,Quantum Beverages,"dry,acidic,fruity,lime notes,spicy",0.75,
8203,0,4.7 g/l,,13.0%,,,Red wine,Luscious & jammy,metal screw cap,France,,70.0 Kcal / 100ml,Syrah,"pork,casseroles,grilled food,game,metal screw cap,lighter glass bottle",,Sans Air Syrah 2017,bottle,17.48 EUR,Pierrick Harang Wine,922072,Languedoc-Roussillon,IGP Pays d'Oc,sale-to-order selection,2.0 g/l,Viinitie,"medium-bodied,tannic,blackberry jam notes,spicy,blackcurrant notes",0.75,
8204,0,5.0 g/l,,14.0%,,,Red wine,Nuanced & developed,natural cork,Spain,,80.0 Kcal / 100ml,Tempranillo,"grilled food,beef,mutton, lamb,strong cheeses",,Alexander vs The Ham Factory 2013,bottle,41.31 EUR,Casa Rojo,943937,Others,DO Ribera del Duero,sale-to-order selection,2.0 g/l,Quantum Beverages,"full-bodied,tannic,mocha notes,berry notes,cherry notes",0.75,
8205,0,,Brewed in Germany,4.7%,"ale
(ipa)",70.0 EBU,Beer,Ale,can,United States,0.15 €,40.0 Kcal / 100ml,,"pork,party wine,savoury snacks,fatty fish",,Stone Go To IPA can,can,9.67 EUR,Stone Brewing Berlin,763984,,,general selection,,Diamond Beer B.C.,"golden-yellow,medium-bodied,cloudy,very strongly hopped,caramel malt notes,dried fruits,rich grapefruit notes,fresh,refreshing",0.33,11.5 °P
8206,0,5.8 g/l,,15.0%,,,Red wine,Robust & powerful,natural cork,Italy,0.1 €,90.0 Kcal / 100ml,"Molinara,Rondinella,Corvina","strong cheeses,game,beef,mutton, lamb",,Masi Costasera Amarone Classico 2013,bottle,54.61 EUR,Masi Agricola,954814,The Veneto,DOCG Amarone della Valpolicella Classico,sale-to-order selection,10.0 g/l,Winestate,"extra full-bodied,tannic,spicy,ripe plum notes,chocolaty",0.375,
8207,0,,,20.0%,,,Dessert wine & other fortified wines,Port wine,other closure,Portugal,,160.0 Kcal / 100ml,,"strong cheeses,mild cheeses,sweet desserts,aperitif",,Quinta da Devesa 20 Year Old White Port,bottle,88.4 EUR,Quinta da Devesa,916274,,,sale-to-order selection,110.0 g/l,Vita Vinum,"amber-yellow,sweet,almond notes,hint of honey,balanced",0.5,
8208,0,,,20.0%,,,Dessert wine & other fortified wines,Port wine,other closure,Portugal,,160.0 Kcal / 100ml,,"strong cheeses,mild cheeses,sweet desserts,aperitif",,Quinta da Devesa 20 Year Old White Port,bottle,88.4 EUR,Quinta da Devesa,916274,,,sale-to-order selection,110.0 g/l,Vita Vinum,"amber-yellow,sweet,almond notes,hint of honey,balanced",0.5,
8209,0,6.0 g/l,,15.5%,,,Red wine,Luscious & jammy,natural cork,Italy,,90.0 Kcal / 100ml,,"mutton, lamb,beef,grilled food,casseroles",,Bricco Bonfante Barbera d'Asti Superiore Nizza 2012,bottle,44.91 EUR,Marco Bonfante,445457,Piedmont,DOCG Barbera d'Asti Superiore Nizza,limited quantity product,2.0 g/l,Granqvist Beverage House,"full-bodied,tannic,blackberry notes,ripe plum notes,light cranberry notes,spicy,oak notes,rich,full-bodied",0.75,
8210,0,,,40.0%,,,Gin and other spirits,Grappa,lightning closure,Italy,,230.0 Kcal / 100ml,,organic,,Poli Bagno Maria Grappa Biologica,bottle,57.11 EUR,Poli,142217,,,general selection,10.0 g/l,Vinetum,"colourless,medium full bodied,warm,fruity,elegant,balanced",0.7,
8211,0,4.8 g/l,,13.5%,,,Red wine,Nuanced & developed,natural cork,Portugal,,80.0 Kcal / 100ml,Touriga Nacional,"beef,mutton, lamb,mild cheeses,strong cheeses",,Carm Reserva 2010,bottle,26.64 EUR,Carm,917917,,DOC Douro,sale-to-order selection,3.0 g/l,Amka,"full-bodied,tannic,berry notes,spicy",0.75,
